player_name,team,injury,wed_ps,thu_ps,fri_ps,final
Ed Stinson,New York Jets,Neck,DNP,DNP,DNP,Out
Lawrence Thomas,New York Jets,Concussion,LIMITED,FULL,FULL,Available
Muhammad Wilkerson,New York Jets,"Shoulder,foot",DNP,DNP,DNP,Questionable
Leonard Williams,New York Jets,Back,FULL,FULL,FULL,Available
Brian Winters,New York Jets,Abdomen,DNP,LIMITED,LIMITED,Questionable
James Harrison,Pittsburgh Steelers,Back,DNP,DNP,DNP,Out
Michael Mitchell,Pittsburgh Steelers,Achilles,LIMITED,LIMITED,FULL,Available
Brock Coyle,San Francisco 49ers,Shoulder,FULL,FULL,FULL,Available
Elvis Dumervil,San Francisco 49ers,Not Injury Related,DNP,FULL,FULL,Available
Reuben Foster,San Francisco 49ers,Ribs,FULL,FULL,FULL,Available
Brandon Fusco,San Francisco 49ers,Biceps,LIMITED,LIMITED,FULL,Available
Dontae Johnson,San Francisco 49ers,Shoulder,FULL,FULL,FULL,Available
D.J. Jones,San Francisco 49ers,"Knee,shoulder",LIMITED,FULL,FULL,Available
Kyle Juszczyk,San Francisco 49ers,Neck,LIMITED,LIMITED,FULL,Available
George Kittle,San Francisco 49ers,Ankle,DNP,DNP,DNP,Out
Elijah Lee,San Francisco 49ers,Knee,DNP,DNP,DNP,Out
Aaron Lynch,San Francisco 49ers,Calf,LIMITED,LIMITED,LIMITED,Out
Mark Nzeocha,San Francisco 49ers,Neck,LIMITED,LIMITED,FULL,Available
Eric Reid,San Francisco 49ers,Knee,FULL,FULL,FULL,Available
Joe Staley,San Francisco 49ers,Eye,LIMITED,LIMITED,FULL,Available
Trent Taylor,San Francisco 49ers,Ribs,DNP,DNP,DNP,Out
Solomon Thomas,San Francisco 49ers,Knee,LIMITED,LIMITED,LIMITED,Questionable
K'Waun Williams,San Francisco 49ers,Quadricep,LIMITED,LIMITED,LIMITED,Questionable
Oday Aboushi,Seattle Seahawks,Shoulder,DNP,FULL,FULL,Available
D.J. Alexander,Seattle Seahawks,Ankle,DNP,DNP,DNP,Questionable
Michael Bennett,Seattle Seahawks,Heel,DNP,FULL,FULL,Available
Jimmy Graham,Seattle Seahawks,Ankle,DNP,DNP,FULL,Available
Germain Ifedi,Seattle Seahawks,Finger,DNP,FULL,FULL,Available
Luke Joeckel,Seattle Seahawks,Knee,DNP,DNP,DNP,Out
Eddie Lacy,Seattle Seahawks,Groin,DNP,DNP,DNP,Out
Jeremy Lane,Seattle Seahawks,Thigh,DNP,FULL,FULL,Available
Tyler Lockett,Seattle Seahawks,Shoulder,DNP,FULL,FULL,Available
Tre Madden,Seattle Seahawks,Calf,DNP,--,--,Available
Rees Odhiambo,Seattle Seahawks,Finger,--,DNP,--,Available
C.J. Prosise,Seattle Seahawks,Ankle,FULL,FULL,FULL,Available
Paul Richardson,Seattle Seahawks,Groin,--,DNP,DNP,Questionable
Sheldon Richardson,Seattle Seahawks,Oblique,LIMITED,FULL,DNP,Questionable
Richard Sherman,Seattle Seahawks,Achilles,DNP,DNP,DNP,Questionable
Marcus Smith,Seattle Seahawks,Concussion,DNP,DNP,DNP,Out
Earl Thomas,Seattle Seahawks,Hamstring,DNP,DNP,DNP,Doubtful
Robert Ayers,Tampa Bay Buccaneers,"Ankle,calf",DNP,DNP,LIMITED,Questionable
Demar Dotson,Tampa Bay Buccaneers,Hamstring,DNP,DNP,FULL,Questionable
William Gholston,Tampa Bay Buccaneers,Neck,DNP,DNP,DNP,Out
Brent Grimes,Tampa Bay Buccaneers,Shoulder,LIMITED,FULL,FULL,Questionable
Robert McClain,Tampa Bay Buccaneers,Hamstring,--,LIMITED,DNP,Doubtful
Gerald McCoy,Tampa Bay Buccaneers,Shoulder,LIMITED,LIMITED,FULL,Questionable
Donovan Smith,Tampa Bay Buccaneers,Knee,DNP,DNP,LIMITED,Questionable
J.R. Sweezy,Tampa Bay Buccaneers,Knee,LIMITED,LIMITED,FULL,Questionable
Jameis Winston,Tampa Bay Buccaneers,Right Shoulder,DNP,DNP,DNP,Out
Eric Decker,Tennessee Titans,Illness,DNP,DNP,FULL,Available
Derrick Morgan,Tennessee Titans,Knee,DNP,FULL,FULL,Available
Nate Palmer,Tennessee Titans,Ankle,FULL,FULL,FULL,Available
Quinton Spain,Tennessee Titans,Toe,DNP,DNP,DNP,Out
Brynden Trawick,Tennessee Titans,Neck,--,--,LIMITED,Questionable
Delanie Walker,Tennessee Titans,Ankle,DNP,DNP,LIMITED,Questionable
Bashaud Breeland,Washington Redskins,Shoulder,FULL,FULL,FULL,Available
Zach Brown,Washington Redskins,Ankle,--,DNP,LIMITED,Questionable
Jamison Crowder,Washington Redskins,Hamstring,LIMITED,LIMITED,LIMITED,Questionable
Vernon Davis,Washington Redskins,"Hand,hand",LIMITED,FULL,FULL,Available
Matt Ioannidis,Washington Redskins,Hand,DNP,DNP,DNP,Out
Art Jones,Washington Redskins,Shoulder,DNP,DNP,DNP,Out
Shawn Lauvao,Washington Redskins,Stinger,LIMITED,LIMITED,LIMITED,Questionable
Spencer Long,Washington Redskins,"Knee,knee",LIMITED,LIMITED,LIMITED,Questionable
Fabian Moreau,Washington Redskins,Ankle,FULL,FULL,FULL,Available
Morgan Moses,Washington Redskins,"Ankle,ankle",LIMITED,LIMITED,LIMITED,Questionable
Montae Nicholson,Washington Redskins,Shoulder,LIMITED,LIMITED,LIMITED,Questionable
Ty Nsekhe,Washington Redskins,Core Muscle,LIMITED,LIMITED,LIMITED,Questionable
Niles Paul,Washington Redskins,Concussion,LIMITED,DNP,DNP,Questionable
Brian Quick,Washington Redskins,Concussion,LIMITED,LIMITED,LIMITED,Questionable
Jordan Reed,Washington Redskins,Hamstring,LIMITED,LIMITED,DNP,Questionable
Brandon Scherff,Washington Redskins,Knee,LIMITED,LIMITED,LIMITED,Questionable
Trent Williams,Washington Redskins,Knee,DNP,DNP,LIMITED,Questionable
