player_name,pos,team_name,snap_num,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Troy Hill,CB,Los Angeles Rams,241,0.058823529411764705,0.0,0.23529411764705882,0.0,0.4117647058823529,0.17647058823529413,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0
Trumaine Johnson,CB,Los Angeles Rams,862,0.3870967741935484,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.1935483870967742,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.016129032258064516,0.04838709677419355,0.0
Kevin Peterson,CB,Los Angeles Rams,91,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
Nickell Robey-Coleman,CB,Los Angeles Rams,623,0.40540540540540543,0.02702702702702703,0.13513513513513514,0.02702702702702703,0.24324324324324326,0.10810810810810811,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0
Kayvon Webster,CB,Los Angeles Rams,552,0.2647058823529412,0.0,0.08823529411764706,0.0,0.4117647058823529,0.08823529411764706,0.0,0.029411764705882353,0.029411764705882353,0.0,0.08823529411764706,0.0
Cody Davis,FS,Los Angeles Rams,257,0.4,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Johnson,FS,Los Angeles Rams,26,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Lamarcus Joyner,FS,Los Angeles Rams,572,0.27586206896551724,0.0,0.3793103448275862,0.0,0.1724137931034483,0.0,0.0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0
Maurice Alexander,SS,Los Angeles Rams,182,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Johnson,SS,Los Angeles Rams,634,0.3783783783783784,0.0,0.1891891891891892,0.0,0.13513513513513514,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.0,0.0
Xavien Howard,CB,Miami Dolphins,890,0.21621621621621623,0.0,0.10810810810810811,0.05405405405405406,0.4864864864864865,0.05405405405405406,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.0
Bobby McCain,CB,Miami Dolphins,516,0.3333333333333333,0.07692307692307693,0.23076923076923078,0.0,0.2564102564102564,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.05128205128205128,0.0
Torry McTyer,CB,Miami Dolphins,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cordrea Tankersley,CB,Miami Dolphins,506,0.6153846153846154,0.07692307692307693,0.038461538461538464,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0,0.0,0.0
Alterraun Verner,CB,Miami Dolphins,105,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
Nate Allen,FS,Miami Dolphins,348,0.46153846153846156,0.0,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
Maurice Smith,FS,Miami Dolphins,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reshad Jones,SS,Miami Dolphins,1016,0.19607843137254902,0.0,0.3137254901960784,0.0392156862745098,0.2549019607843137,0.0,0.0392156862745098,0.0,0.058823529411764705,0.0196078431372549,0.0784313725490196,0.0
T.J. McDonald,SS,Miami Dolphins,467,0.22727272727272727,0.0,0.22727272727272727,0.0,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0
Michael Thomas,SS,Miami Dolphins,79,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mackensie Alexander,CB,Minnesota Vikings,186,0.26666666666666666,0.06666666666666667,0.2,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0
Terence Newman,CB,Minnesota Vikings,397,0.3333333333333333,0.041666666666666664,0.08333333333333333,0.0,0.4166666666666667,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0
Xavier Rhodes,CB,Minnesota Vikings,845,0.23636363636363636,0.03636363636363636,0.18181818181818182,0.03636363636363636,0.38181818181818183,0.07272727272727272,0.0,0.0,0.01818181818181818,0.0,0.03636363636363636,0.0
Trae Waynes,CB,Minnesota Vikings,861,0.43478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.21739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.08695652173913043,0.0,0.043478260869565216,0.0
Anthony Harris,FS,Minnesota Vikings,182,0.14285714285714285,0.0,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Smith,FS,Minnesota Vikings,853,0.34782608695652173,0.043478260869565216,0.1956521739130435,0.021739130434782608,0.21739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.0
Andrew Sendejo,SS,Minnesota Vikings,777,0.3902439024390244,0.024390243902439025,0.1951219512195122,0.024390243902439025,0.21951219512195122,0.0,0.0975609756097561,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0
Johnson Bademosi,CB,New England Patriots,214,0.23529411764705882,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0
Malcolm Butler,CB,New England Patriots,981,0.40384615384615385,0.09615384615384616,0.07692307692307693,0.019230769230769232,0.25,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.0,0.019230769230769232,0.0
Stephon Gilmore,CB,New England Patriots,816,0.4222222222222222,0.044444444444444446,0.1111111111111111,0.044444444444444446,0.24444444444444444,0.044444444444444446,0.06666666666666667,0.022222222222222223,0.0,0.0,0.0,0.0
Jonathan Jones,CB,New England Patriots,400,0.4,0.03333333333333333,0.1,0.0,0.26666666666666666,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0
Eric Rowe,CB,New England Patriots,194,0.2727272727272727,0.0,0.2727272727272727,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duron Harmon,FS,New England Patriots,457,0.16666666666666666,0.0,0.1111111111111111,0.0,0.3888888888888889,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.0
Devin McCourty,FS,New England Patriots,955,0.24,0.0,0.3,0.04,0.28,0.0,0.02,0.02,0.02,0.0,0.08,0.0
Patrick Chung,SS,New England Patriots,928,0.2727272727272727,0.03636363636363636,0.18181818181818182,0.03636363636363636,0.34545454545454546,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.05454545454545454,0.0
Ken Crawley,CB,New Orleans Saints,820,0.39622641509433965,0.05660377358490566,0.07547169811320754,0.018867924528301886,0.24528301886792453,0.05660377358490566,0.0,0.09433962264150944,0.0,0.03773584905660377,0.018867924528301886,0.0
De'Vante Harris,CB,New Orleans Saints,161,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0
Marshon Lattimore,CB,New Orleans Saints,745,0.11363636363636363,0.022727272727272728,0.11363636363636363,0.0,0.4772727272727273,0.13636363636363635,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.06818181818181818,0.0
Sterling Moore,CB,New Orleans Saints,96,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
P.J. Williams,CB,New Orleans Saints,545,0.29411764705882354,0.029411764705882353,0.14705882352941177,0.029411764705882353,0.2647058823529412,0.11764705882352941,0.058823529411764705,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0
Vonn Bell,FS,New Orleans Saints,705,0.34285714285714286,0.05714285714285714,0.3142857142857143,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Williams,FS,New Orleans Saints,865,0.2826086956521739,0.0,0.15217391304347827,0.0,0.2608695652173913,0.021739130434782608,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.0,0.15217391304347827,0.0
Rafael Bush,SS,New Orleans Saints,141,0.4444444444444444,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Vaccaro,SS,New Orleans Saints,662,0.16129032258064516,0.03225806451612903,0.3548387096774194,0.0,0.3225806451612903,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0,0.03225806451612903,0.0
Eli Apple,CB,New York Giants,585,0.42105263157894735,0.07894736842105263,0.10526315789473684,0.02631578947368421,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0
Ross Cockrell,CB,New York Giants,658,0.29411764705882354,0.029411764705882353,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0
Donte Deayon,CB,New York Giants,94,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
Brandon Dixon,CB,New York Giants,256,0.1875,0.0,0.0,0.0625,0.5,0.125,0.0625,0.0,0.0625,0.0,0.0,0.0
Janoris Jenkins,CB,New York Giants,486,0.21428571428571427,0.0,0.14285714285714285,0.0,0.32142857142857145,0.10714285714285714,0.0,0.03571428571428571,0.03571428571428571,0.0,0.14285714285714285,0.0
Dominique Rodgers-Cromartie,CB,New York Giants,532,0.5,0.045454545454545456,0.13636363636363635,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Adams,FS,New York Giants,181,0.5,0.0625,0.0625,0.0,0.3125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
Darian Thompson,FS,New York Giants,809,0.3125,0.0,0.1875,0.03125,0.21875,0.0,0.09375,0.0,0.09375,0.03125,0.03125,0.0
Landon Collins,SS,New York Giants,762,0.3333333333333333,0.0,0.15555555555555556,0.044444444444444446,0.3111111111111111,0.0,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.0,0.0,0.0
Juston Burris,CB,New York Jets,229,0.3076923076923077,0.0,0.15384615384615385,0.0,0.38461538461538464,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
Morris Claiborne,CB,New York Jets,756,0.35294117647058826,0.0,0.08823529411764706,0.0,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.0,0.0,0.058823529411764705,0.0
Robert Nelson,CB,New York Jets,39,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darryl Roberts,CB,New York Jets,461,0.3235294117647059,0.08823529411764706,0.029411764705882353,0.0,0.2647058823529412,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.0,0.058823529411764705,0.0
Buster Skrine,CB,New York Jets,1011,0.14285714285714285,0.02040816326530612,0.1836734693877551,0.02040816326530612,0.5306122448979592,0.04081632653061224,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0
Marcus Maye,FS,New York Jets,925,0.2727272727272727,0.0,0.18181818181818182,0.0,0.30303030303030304,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,0.15151515151515152,0.0
Rontez Miles,FS,New York Jets,65,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
Jamal Adams,SS,New York Jets,1047,0.30303030303030304,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.2727272727272727,0.0,0.06060606060606061,0.0,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.0
T.J. Carrie,CB,Oakland Raiders,1023,0.3333333333333333,0.028985507246376812,0.17391304347826086,0.014492753623188406,0.2753623188405797,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.0
Antonio Hamilton,CB,Oakland Raiders,49,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dexter McDonald,CB,Oakland Raiders,521,0.4878048780487805,0.12195121951219512,0.14634146341463414,0.0,0.1951219512195122,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0
Sean Smith,CB,Oakland Raiders,539,0.17857142857142858,0.0,0.03571428571428571,0.0,0.5714285714285714,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0
Gareon Conley,DB,Oakland Raiders,92,0.14285714285714285,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Obi Melifonwu,DB,Oakland Raiders,33,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Nelson,FS,Oakland Raiders,889,0.1590909090909091,0.0,0.20454545454545456,0.022727272727272728,0.4090909090909091,0.06818181818181818,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.0
Karl Joseph,SS,Oakland Raiders,783,0.5,0.02631578947368421,0.23684210526315788,0.0,0.07894736842105263,0.0,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0
Ronald Darby,CB,Philadelphia Eagles,355,0.0,0.0,0.1111111111111111,0.037037037037037035,0.5925925925925926,0.1111111111111111,0.0,0.0,0.0,0.0,0.14814814814814814,0.0
Sidney Jones,CB,Philadelphia Eagles,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dexter McDougle,CB,Philadelphia Eagles,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Mills,CB,Philadelphia Eagles,823,0.46551724137931033,0.08620689655172414,0.15517241379310345,0.0,0.1724137931034483,0.017241379310344827,0.034482758620689655,0.05172413793103448,0.0,0.0,0.017241379310344827,0.0
Patrick Robinson,CB,Philadelphia Eagles,612,0.23809523809523808,0.047619047619047616,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.0,0.0,0.0,0.023809523809523808,0.047619047619047616,0.0
Corey Graham,FS,Philadelphia Eagles,327,0.4090909090909091,0.0,0.09090909090909091,0.0,0.3181818181818182,0.0,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0
Rodney McLeod,FS,Philadelphia Eagles,651,0.3448275862068966,0.034482758620689655,0.1724137931034483,0.0,0.2413793103448276,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.13793103448275862,0.0
Malcolm Jenkins,SS,Philadelphia Eagles,941,0.40476190476190477,0.0,0.16666666666666666,0.07142857142857142,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.0,0.023809523809523808,0.0,0.0,0.0
Chris Maragos,SS,Philadelphia Eagles,70,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
Jaylen Watkins,SS,Philadelphia Eagles,136,0.2727272727272727,0.0,0.18181818181818182,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artie Burns,CB,Pittsburgh Steelers,856,0.045454545454545456,0.0,0.09090909090909091,0.022727272727272728,0.6818181818181818,0.06818181818181818,0.0,0.0,0.022727272727272728,0.0,0.06818181818181818,0.0
Joe Haden,CB,Pittsburgh Steelers,432,0.3684210526315789,0.0,0.15789473684210525,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.10526315789473684
Mike Hilton,CB,Pittsburgh Steelers,435,0.3870967741935484,0.03225806451612903,0.16129032258064516,0.03225806451612903,0.22580645161290322,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806
Coty Sensabaugh,CB,Pittsburgh Steelers,241,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0
Cameron Sutton,DB,Pittsburgh Steelers,86,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
Mike Mitchell,FS,Pittsburgh Steelers,587,0.10714285714285714,0.07142857142857142,0.21428571428571427,0.0,0.17857142857142858,0.0,0.17857142857142858,0.0,0.07142857142857142,0.0,0.10714285714285714,0.07142857142857142
Sean Davis,SS,Pittsburgh Steelers,845,0.18604651162790697,0.023255813953488372,0.2558139534883721,0.023255813953488372,0.23255813953488372,0.0,0.11627906976744186,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.06976744186046512
Robert Golden,SS,Pittsburgh Steelers,166,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0
Leon Hall,CB,San Francisco 49ers,83,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
Dontae Johnson,CB,San Francisco 49ers,927,0.11864406779661017,0.01694915254237288,0.1016949152542373,0.01694915254237288,0.559322033898305,0.06779661016949153,0.01694915254237288,0.0,0.0,0.0,0.1016949152542373,0.0
Rashard Robinson,CB,San Francisco 49ers,481,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.0,0.4090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.045454545454545456,0.0
K'Waun Williams,CB,San Francisco 49ers,536,0.2619047619047619,0.0,0.2619047619047619,0.023809523809523808,0.30952380952380953,0.047619047619047616,0.047619047619047616,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0
Ahkello Witherspoon,CB,San Francisco 49ers,558,0.5652173913043478,0.08695652173913043,0.08695652173913043,0.0,0.13043478260869565,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.0
Adrian Colbert,FS,San Francisco 49ers,530,0.2631578947368421,0.0,0.3157894736842105,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0
Antone Exum,FS,San Francisco 49ers,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lorenzo Jerome,FS,San Francisco 49ers,22,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Tyvis Powell,FS,San Francisco 49ers,17,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
Jimmie Ward,FS,San Francisco 49ers,429,0.2222222222222222,0.0,0.16666666666666666,0.0,0.2777777777777778,0.0,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0
Eric Reid,SS,San Francisco 49ers,659,0.4166666666666667,0.027777777777777776,0.16666666666666666,0.0,0.3055555555555556,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0
Jaquiski Tartt,SS,San Francisco 49ers,595,0.2,0.0,0.24,0.0,0.4,0.04,0.04,0.04,0.04,0.0,0.0,0.0
Justin Coleman,CB,Seattle Seahawks,516,0.25806451612903225,0.06451612903225806,0.1935483870967742,0.0967741935483871,0.2903225806451613,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0
Shaquill Griffin,CB,Seattle Seahawks,780,0.11538461538461539,0.0,0.11538461538461539,0.038461538461538464,0.5192307692307693,0.11538461538461539,0.0,0.0,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.0
Jeremy Lane,CB,Seattle Seahawks,332,0.3684210526315789,0.0,0.15789473684210525,0.0,0.2631578947368421,0.0,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.0
Byron Maxwell,CB,Seattle Seahawks,580,0.42105263157894735,0.10526315789473684,0.07894736842105263,0.0,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.02631578947368421,0.0
Richard Sherman,CB,Seattle Seahawks,572,0.4583333333333333,0.041666666666666664,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.125,0.041666666666666664,0.0,0.0,0.0
Bradley McDougald,FS,Seattle Seahawks,649,0.3125,0.0,0.28125,0.0625,0.25,0.0,0.03125,0.0,0.0,0.03125,0.03125,0.0
Earl Thomas,FS,Seattle Seahawks,813,0.20930232558139536,0.046511627906976744,0.32558139534883723,0.023255813953488372,0.23255813953488372,0.0,0.06976744186046512,0.0,0.06976744186046512,0.0,0.023255813953488372,0.0
Kam Chancellor,SS,Seattle Seahawks,598,0.18181818181818182,0.0,0.45454545454545453,0.0,0.22727272727272727,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0
Javien Elliott,CB,Tampa Bay Buccaneers,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brent Grimes,CB,Tampa Bay Buccaneers,844,0.6976744186046512,0.11627906976744186,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.0,0.0,0.0
Robert McClain,CB,Tampa Bay Buccaneers,573,0.2571428571428571,0.02857142857142857,0.2571428571428571,0.0,0.2571428571428571,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0
Keith Tandy,FS,Tampa Bay Buccaneers,186,0.5714285714285714,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Ward,FS,Tampa Bay Buccaneers,322,0.3333333333333333,0.0,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0
Chris Conte,SS,Tampa Bay Buccaneers,734,0.15217391304347827,0.043478260869565216,0.2826086956521739,0.043478260869565216,0.2608695652173913,0.0,0.10869565217391304,0.021739130434782608,0.08695652173913043,0.0,0.0,0.0
Justin Evans,SS,Tampa Bay Buccaneers,643,0.21052631578947367,0.02631578947368421,0.3157894736842105,0.0,0.21052631578947367,0.02631578947368421,0.05263157894736842,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0
Adoree' Jackson,CB,Tennessee Titans,903,0.4857142857142857,0.08571428571428572,0.07142857142857142,0.014285714285714285,0.18571428571428572,0.02857142857142857,0.014285714285714285,0.07142857142857142,0.02857142857142857,0.014285714285714285,0.0,0.0
Brice McCain,CB,Tennessee Titans,284,0.3333333333333333,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
Logan Ryan,CB,Tennessee Titans,875,0.25,0.038461538461538464,0.09615384615384616,0.038461538461538464,0.38461538461538464,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.0
LeShaun Sims,CB,Tennessee Titans,393,0.06896551724137931,0.0,0.13793103448275862,0.0,0.6551724137931034,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.06896551724137931,0.0
Tye Smith,CB,Tennessee Titans,122,0.1111111111111111,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Byard,FS,Tennessee Titans,1013,0.22807017543859648,0.03508771929824561,0.3508771929824561,0.017543859649122806,0.21052631578947367,0.03508771929824561,0.05263157894736842,0.03508771929824561,0.03508771929824561,0.0,0.0,0.0
Johnathan Cyprien,SS,Tennessee Titans,475,0.375,0.0,0.25,0.0,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0
Da'Norris Searcy,SS,Tennessee Titans,282,0.16666666666666666,0.0,0.3333333333333333,0.0,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Bashaud Breeland,CB,Washington Redskins,724,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.5714285714285714,0.14285714285714285,0.023809523809523808,0.0,0.0,0.023809523809523808,0.047619047619047616,0.0
Kendall Fuller,CB,Washington Redskins,638,0.2777777777777778,0.08333333333333333,0.25,0.0,0.25,0.0,0.027777777777777776,0.0,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0
Josh Norman,CB,Washington Redskins,797,0.5789473684210527,0.10526315789473684,0.02631578947368421,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.0
DeAngelo Hall,FS,Washington Redskins,157,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0
Montae Nicholson,FS,Washington Redskins,208,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.0,0.36363636363636365,0.0,0.18181818181818182,0.0
D.J. Swearinger,FS,Washington Redskins,1020,0.3870967741935484,0.03225806451612903,0.1935483870967742,0.03225806451612903,0.12903225806451613,0.0,0.03225806451612903,0.0,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0
Deshazor Everett,SS,Washington Redskins,401,0.2,0.0,0.25,0.0,0.4,0.05,0.0,0.0,0.0,0.0,0.1,0.0
